zone_class,osm_id,centroid_lon,centroid_lat,geometry_type
residential,663457133,72.674441,22.896179,Polygon
residential,663457134,72.676085,22.89163,Polygon
residential,663457136,72.672662,22.891481,Polygon
industrial,663457137,72.672145,22.902119,Polygon
residential,663470954,72.667412,22.909939,Polygon
residential,663470969,72.647904,22.90703,Polygon
industrial,663471277,72.582985,22.88472,Polygon
industrial,663471278,72.575614,22.88069,Polygon
industrial,663471280,72.572903,22.882442,Polygon
industrial,663471281,72.568692,22.879213,Polygon
industrial,663473088,72.591983,22.904593,Polygon
residential,664091705,72.690156,22.943316,Polygon
residential,664091723,72.686533,22.930677,Polygon
industrial,664093461,72.65574,22.969975,Polygon
residential,668423634,72.750146,23.014418,Polygon
residential,668425058,72.718059,22.9789,Polygon
residential,668425061,72.739045,22.98246,Polygon
industrial,668426252,72.727072,22.982517,Polygon
residential,668426257,72.692902,22.978245,Polygon
residential,668426259,72.681594,22.978526,Polygon
residential,668426260,72.678574,22.978313,Polygon
industrial,668435067,72.747088,23.096136,Polygon
industrial,668435068,72.748838,23.098446,Polygon
industrial,668435069,72.751402,23.092104,Polygon
residential,670402275,72.592567,23.041803,Polygon
residential,670402276,72.590426,23.043153,Polygon
residential,670402277,72.589967,23.040951,Polygon
residential,670403599,72.589056,23.038002,Polygon
residential,670403600,72.595536,23.037814,Polygon
residential,670403890,72.589238,23.038722,Polygon
residential,670406786,72.587158,23.041923,Polygon
residential,673829870,72.683285,23.124211,Polygon
residential,673883039,72.451506,23.211083,Polygon
commercial,674050540,72.525557,23.04087,Polygon
residential,674051094,72.52129,23.036966,Polygon
industrial,674693239,72.741461,23.105846,Polygon
industrial,674693240,72.745978,23.107519,Polygon
industrial,674693241,72.742859,23.113603,Polygon
residential,678188813,72.688383,23.208818,Polygon
residential,681314795,72.516856,23.083664,Polygon
commercial,681342112,72.551793,23.041682,Polygon
commercial,692136777,72.624358,23.199796,Polygon
residential,692144297,72.630337,23.180333,Polygon
mixed-use,693614281,72.685715,23.214458,Polygon
open-space,693622794,72.684767,23.212531,Polygon
open-space,693625449,72.683751,23.211493,Polygon
open-space,693625761,72.686138,23.214435,Polygon
residential,693880238,72.650324,23.165925,Polygon
